Call Id,Date,Agent,Department,Answered (Y/N),Resolved,Speed of Answer,AvgTalkDuration,Satisfaction rating
ID3915,2015-03-10 10:26:24.000,Greg,Television,N,N,,,
ID3916,2015-03-10 10:26:24.000,Stewart,Television,Y,Y,37.0,00:05:05.429000,5.0
ID3917,2015-03-10 12:04:19.200,Martha,Toaster,Y,Y,125.0,00:02:01.579000,3.0
ID3918,2015-03-10 12:04:19.200,Diane,Fridge,Y,Y,42.0,00:03:55.302000,3.0
ID3919,2015-03-10 12:48:57.600,Jim,Toaster,N,N,,,
ID3920,2015-03-10 12:48:57.600,Becky,Television,Y,Y,43.0,00:00:35.760000,3.0
ID3921,2015-03-10 13:29:16.800,Becky,Television,Y,Y,74.0,00:02:39.998000,4.0
ID3922,2015-03-10 13:29:16.800,Joe,Fridge,Y,Y,90.0,00:04:57.400000,3.0
ID3923,2015-03-10 13:32:09.600,Greg,Washing Machine,N,N,,,
ID3924,2015-03-10 13:32:09.600,Jim,Fridge,Y,Y,84.0,00:06:21.819000,5.0
ID3925,2015-03-10 13:42:14.400,Joe,Toaster,Y,Y,51.0,00:06:45.159000,3.0
ID3926,2015-03-10 13:42:14.400,Diane,Washing Machine,N,N,,,
ID3927,2015-03-10 13:45:07.200,Diane,Television,Y,N,90.0,00:04:22.722000,3.0
ID3928,2015-03-10 13:45:07.200,Joe,Fridge,Y,Y,82.0,00:00:48.755000,3.0
ID3929,2015-03-10 13:48:00.000,Greg,Fridge,Y,Y,77.0,00:04:06.069000,3.0
ID3930,2015-03-10 13:48:00.000,Martha,Air Conditioner,N,N,,,
ID3931,2015-03-10 13:56:38.400,Greg,Washing Machine,Y,Y,116.0,00:00:30.644000,3.0
ID3932,2015-03-10 13:56:38.400,Stewart,Toaster,Y,Y,120.0,00:01:23.652000,3.0
ID3933,2015-03-10 14:00:57.600,Dan,Toaster,Y,Y,13.0,00:04:25.634000,1.0
ID3934,2015-03-10 14:00:57.600,Dan,Television,Y,Y,26.0,00:03:01.468000,3.0
ID3935,2015-03-10 15:17:16.800,Stewart,Washing Machine,Y,Y,93.0,00:02:17.839000,3.0
ID3936,2015-03-10 15:17:16.800,Dan,Washing Machine,Y,Y,20.0,00:00:33.132000,3.0
ID3937,2015-03-10 15:24:28.800,Stewart,Washing Machine,N,N,,,
ID3938,2015-03-10 15:24:28.800,Joe,Television,Y,Y,113.0,00:01:18.142000,1.0
ID3939,2015-03-10 16:00:28.800,Stewart,Television,N,N,,,
ID3940,2015-03-10 16:00:28.800,Joe,Toaster,Y,Y,113.0,00:06:15.056000,2.0
ID3941,2015-03-10 16:30:43.200,Greg,Television,Y,Y,44.0,00:03:16.788000,5.0
ID3942,2015-03-10 16:30:43.200,Becky,Toaster,Y,Y,103.0,00:01:22.894000,3.0
ID3943,2015-03-10 16:46:33.600,Greg,Television,Y,Y,92.0,00:06:23.144000,2.0
ID3944,2015-03-10 16:46:33.600,Dan,Television,Y,N,92.0,00:04:20.316000,3.0
ID3945,2015-03-10 17:05:16.800,Dan,Television,Y,Y,33.0,00:05:14.083000,5.0
ID3946,2015-03-10 17:05:16.800,Dan,Washing Machine,Y,Y,24.0,00:04:39.911000,5.0
ID3947,2015-03-10 17:35:31.200,Greg,Television,Y,Y,84.0,00:02:03.459000,3.0
ID3948,2015-03-10 17:35:31.200,Jim,Air Conditioner,Y,Y,99.0,00:02:46.831000,3.0
ID3949,2015-03-11 09:10:04.800,Stewart,Air Conditioner,N,N,,,
ID3950,2015-03-11 09:10:04.800,Diane,Air Conditioner,Y,Y,58.0,00:02:16.178000,5.0
ID3951,2015-03-11 09:38:52.800,Joe,Television,N,N,,,
ID3952,2015-03-11 09:38:52.800,Greg,Fridge,Y,Y,27.0,00:01:28.074000,1.0
ID3953,2015-03-11 09:40:19.200,Greg,Toaster,Y,Y,48.0,00:00:44.204000,3.0
ID3954,2015-03-11 09:40:19.200,Jim,Washing Machine,Y,Y,86.0,00:06:36.825000,5.0
ID3955,2015-03-11 09:57:36.000,Dan,Television,N,N,,,
ID3956,2015-03-11 09:57:36.000,Greg,Air Conditioner,Y,Y,82.0,00:05:16.859000,3.0
ID3957,2015-03-11 10:01:55.200,Jim,Air Conditioner,Y,Y,54.0,00:04:12.109000,4.0
ID3958,2015-03-11 10:01:55.200,Dan,Air Conditioner,Y,Y,87.0,00:06:21.101000,4.0
ID3959,2015-03-11 10:09:07.200,Diane,Fridge,Y,Y,114.0,00:06:15.096000,5.0
ID3960,2015-03-11 10:09:07.200,Jim,Fridge,N,N,,,
ID3961,2015-03-11 10:24:57.600,Jim,Fridge,Y,Y,104.0,00:00:48.109000,5.0
ID3962,2015-03-11 10:24:57.600,Stewart,Television,Y,Y,81.0,00:02:49.748000,5.0
ID3963,2015-03-11 10:30:43.200,Greg,Toaster,Y,Y,120.0,00:03:57.370000,4.0
ID3964,2015-03-11 10:30:43.200,Greg,Toaster,N,N,,,
ID3965,2015-03-11 10:49:26.400,Becky,Washing Machine,Y,Y,72.0,00:05:11.483000,3.0
ID3966,2015-03-11 10:49:26.400,Stewart,Fridge,Y,Y,57.0,00:02:58.332000,3.0
ID3967,2015-03-11 10:50:52.800,Greg,Fridge,Y,Y,74.0,00:00:47.865000,5.0
ID3968,2015-03-11 10:50:52.800,Joe,Television,Y,Y,53.0,00:05:41.877000,3.0
ID3969,2015-03-11 11:00:57.600,Greg,Toaster,Y,Y,79.0,00:02:17.045000,3.0
ID3970,2015-03-11 11:00:57.600,Martha,Television,Y,Y,100.0,00:06:00.378000,3.0
ID3971,2015-03-11 11:26:52.800,Dan,Television,Y,Y,116.0,00:04:31.463000,3.0
ID3972,2015-03-11 11:26:52.800,Diane,Air Conditioner,N,N,,,
ID3973,2015-03-11 11:38:24.000,Martha,Television,Y,Y,14.0,00:01:44.003000,5.0
ID3974,2015-03-11 11:38:24.000,Joe,Television,Y,Y,92.0,00:01:40.553000,5.0
ID3975,2015-03-11 12:02:52.800,Jim,Fridge,Y,Y,92.0,00:02:30.406000,1.0
ID3976,2015-03-11 12:02:52.800,Joe,Washing Machine,Y,Y,78.0,00:06:23.689000,4.0
ID3977,2015-03-11 12:20:09.600,Martha,Air Conditioner,Y,Y,36.0,00:00:42.343000,3.0
ID3978,2015-03-11 12:20:09.600,Jim,Television,N,N,,,
ID3979,2015-03-11 12:20:09.600,Greg,Toaster,Y,Y,20.0,00:04:32.040000,2.0
ID3980,2015-03-11 12:20:09.600,Dan,Air Conditioner,Y,N,29.0,00:05:02.582000,5.0
ID3981,2015-03-11 12:31:40.800,Stewart,Toaster,Y,Y,119.0,00:06:50.551000,3.0
ID3982,2015-03-11 12:31:40.800,Martha,Toaster,Y,Y,67.0,00:05:10.064000,5.0
ID3983,2015-03-11 12:38:52.800,Jim,Television,N,N,,,
ID3984,2015-03-11 12:38:52.800,Martha,Television,Y,Y,102.0,00:01:13.935000,1.0
ID3985,2015-03-11 12:56:09.600,Martha,Television,Y,Y,72.0,00:05:24.014000,4.0
ID3986,2015-03-11 12:56:09.600,Diane,Fridge,Y,Y,107.0,00:01:57.909000,5.0
ID3987,2015-03-11 12:57:36.000,Greg,Television,N,N,,,
ID3988,2015-03-11 12:57:36.000,Becky,Fridge,N,N,,,
ID3989,2015-03-11 13:32:09.600,Joe,Toaster,Y,N,106.0,00:01:31.214000,4.0
ID3990,2015-03-11 13:32:09.600,Joe,Fridge,Y,Y,68.0,00:04:15.839000,2.0
ID3991,2015-03-11 13:40:48.000,Dan,Air Conditioner,Y,Y,44.0,00:06:38.306000,3.0
ID3992,2015-03-11 13:40:48.000,Becky,Fridge,Y,Y,96.0,00:03:33.760000,1.0
ID3993,2015-03-11 13:50:52.800,Diane,Toaster,N,N,,,
ID3994,2015-03-11 13:50:52.800,Stewart,Air Conditioner,Y,Y,53.0,00:00:33.574000,4.0
ID3995,2015-03-11 13:56:38.400,Dan,Television,Y,Y,100.0,00:01:05.137000,1.0
ID3996,2015-03-11 13:56:38.400,Becky,Television,Y,Y,75.0,00:01:55.035000,2.0
ID3997,2015-03-11 13:59:31.200,Jim,Toaster,Y,Y,109.0,00:04:18.756000,3.0
ID3998,2015-03-11 13:59:31.200,Joe,Toaster,Y,Y,95.0,00:02:13.685000,4.0
ID3999,2015-03-11 14:22:33.600,Stewart,Washing Machine,Y,Y,69.0,00:00:59.385000,4.0
ID4000,2015-03-11 14:22:33.600,Becky,Television,Y,Y,113.0,00:02:55.397000,5.0
ID4001,2015-03-11 14:26:52.800,Joe,Fridge,Y,Y,108.0,00:01:32.451000,2.0
ID4002,2015-03-11 14:26:52.800,Joe,Television,Y,Y,46.0,00:05:19.639000,2.0
ID4003,2015-03-11 14:28:19.200,Joe,Toaster,Y,Y,71.0,00:01:47.847000,1.0
ID4004,2015-03-11 14:28:19.200,Diane,Fridge,Y,Y,124.0,00:02:52.452000,2.0
ID4005,2015-03-11 15:21:36.000,Martha,Air Conditioner,Y,Y,79.0,00:01:01.415000,4.0
ID4006,2015-03-11 15:21:36.000,Diane,Toaster,Y,N,111.0,00:02:33.747000,5.0
ID4007,2015-03-11 15:24:28.800,Dan,Toaster,Y,Y,27.0,00:00:42.858000,4.0
ID4008,2015-03-11 15:24:28.800,Becky,Television,Y,Y,69.0,00:03:41.774000,4.0
ID4009,2015-03-11 15:34:33.600,Joe,Toaster,Y,Y,121.0,00:05:15.611000,1.0
ID4010,2015-03-11 15:34:33.600,Stewart,Television,Y,Y,16.0,00:06:15.185000,3.0
ID4011,2015-03-11 15:59:02.400,Stewart,Washing Machine,N,N,,,
ID4012,2015-03-11 15:59:02.400,Jim,Television,Y,N,35.0,00:06:08.309000,5.0
ID4013,2015-03-11 16:10:33.600,Becky,Television,Y,Y,85.0,00:03:44.007000,3.0
ID4014,2015-03-11 16:10:33.600,Dan,Fridge,Y,Y,73.0,00:02:57.270000,2.0
ID4015,2015-03-11 16:13:26.400,Martha,Toaster,Y,Y,101.0,00:04:57.121000,3.0
ID4016,2015-03-11 16:13:26.400,Jim,Fridge,Y,Y,89.0,00:04:27.559000,2.0
ID4017,2015-03-11 17:34:04.800,Diane,Air Conditioner,Y,Y,70.0,00:05:01.250000,5.0
ID4018,2015-03-11 17:34:04.800,Diane,Washing Machine,Y,Y,52.0,00:05:31.826000,3.0
ID4019,2015-03-11 17:39:50.400,Jim,Washing Machine,N,N,,,
ID4020,2015-03-11 17:39:50.400,Dan,Television,Y,Y,91.0,00:00:56.584000,1.0
ID4021,2015-03-11 17:39:50.400,Joe,Toaster,N,N,,,
ID4022,2015-03-11 17:39:50.400,Diane,Air Conditioner,Y,Y,18.0,00:05:43.918000,5.0
ID4023,2015-03-12 09:11:31.200,Martha,Washing Machine,Y,N,32.0,00:04:35.525000,1.0
ID4024,2015-03-12 09:11:31.200,Greg,Toaster,Y,Y,71.0,00:04:59.545000,3.0
ID4025,2015-03-12 09:36:00.000,Stewart,Air Conditioner,Y,Y,54.0,00:02:34.597000,4.0
ID4026,2015-03-12 09:36:00.000,Dan,Washing Machine,Y,Y,121.0,00:04:24.355000,4.0
ID4027,2015-03-12 09:57:36.000,Dan,Air Conditioner,Y,Y,59.0,00:01:06.939000,3.0
ID4028,2015-03-12 09:57:36.000,Jim,Washing Machine,Y,Y,59.0,00:01:02.889000,2.0
ID4029,2015-03-12 10:01:55.200,Jim,Toaster,Y,Y,108.0,00:03:19.831000,5.0
ID4030,2015-03-12 10:01:55.200,Stewart,Air Conditioner,Y,Y,35.0,00:02:11.457000,4.0
ID4031,2015-03-12 10:03:21.600,Stewart,Toaster,Y,Y,22.0,00:05:30.816000,5.0
ID4032,2015-03-12 10:03:21.600,Diane,Air Conditioner,Y,Y,37.0,00:04:28.952000,5.0
ID4033,2015-03-12 10:09:07.200,Martha,Toaster,Y,Y,14.0,00:06:52.243000,3.0
ID4034,2015-03-12 10:09:07.200,Greg,Toaster,N,N,,,
ID4035,2015-03-12 10:12:00.000,Martha,Toaster,Y,Y,73.0,00:01:01.326000,3.0
ID4036,2015-03-12 10:12:00.000,Joe,Television,N,N,,,
ID4037,2015-03-12 10:22:04.800,Diane,Fridge,N,N,,,
ID4038,2015-03-12 10:22:04.800,Jim,Air Conditioner,Y,Y,63.0,00:02:55.455000,1.0
ID4039,2015-03-12 10:42:14.400,Jim,Air Conditioner,Y,Y,64.0,00:05:49.999000,4.0
ID4040,2015-03-12 10:42:14.400,Joe,Air Conditioner,Y,Y,17.0,00:05:40.069000,3.0
ID4041,2015-03-12 11:12:28.800,Diane,Washing Machine,Y,Y,42.0,00:02:38.844000,4.0
ID4042,2015-03-12 11:12:28.800,Diane,Air Conditioner,Y,Y,121.0,00:04:06.995000,1.0
ID4043,2015-03-12 11:13:55.200,Diane,Toaster,Y,Y,56.0,00:03:29.010000,4.0
ID4044,2015-03-12 11:13:55.200,Joe,Air Conditioner,Y,Y,123.0,00:05:14.519000,4.0
ID4045,2015-03-12 11:16:48.000,Diane,Fridge,Y,Y,27.0,00:00:49.035000,5.0
ID4046,2015-03-12 11:16:48.000,Dan,Air Conditioner,Y,Y,46.0,00:03:49.231000,4.0
ID4047,2015-03-12 12:01:26.400,Diane,Air Conditioner,Y,Y,117.0,00:02:06.947000,2.0
ID4048,2015-03-12 12:01:26.400,Becky,Toaster,N,N,,,
ID4049,2015-03-12 12:57:36.000,Greg,Washing Machine,Y,Y,64.0,00:05:20.655000,3.0
ID4050,2015-03-12 12:57:36.000,Jim,Washing Machine,Y,Y,20.0,00:02:47.799000,4.0
ID4051,2015-03-12 13:29:16.800,Stewart,Washing Machine,Y,Y,21.0,00:06:33.507000,5.0
ID4052,2015-03-12 13:29:16.800,Greg,Air Conditioner,N,N,,,
ID4053,2015-03-12 14:00:57.600,Dan,Television,Y,N,118.0,00:02:37.025000,3.0
ID4054,2015-03-12 14:00:57.600,Stewart,Fridge,Y,Y,105.0,00:05:27.885000,2.0
ID4055,2015-03-12 14:18:14.400,Joe,Air Conditioner,Y,Y,117.0,00:00:45.849000,4.0
ID4056,2015-03-12 14:18:14.400,Martha,Toaster,Y,N,16.0,00:03:33.309000,4.0
ID4057,2015-03-12 14:31:12.000,Joe,Fridge,Y,Y,110.0,00:02:00.900000,5.0
ID4058,2015-03-12 14:31:12.000,Diane,Fridge,N,N,,,
ID4059,2015-03-12 14:32:38.400,Stewart,Fridge,Y,Y,57.0,00:02:04.505000,5.0
ID4060,2015-03-12 14:32:38.400,Joe,Air Conditioner,Y,Y,105.0,00:06:49.873000,3.0
ID4061,2015-03-12 14:57:07.200,Greg,Fridge,Y,Y,95.0,00:06:11.540000,5.0
ID4062,2015-03-12 14:57:07.200,Jim,Air Conditioner,Y,Y,19.0,00:05:47.378000,2.0
ID4063,2015-03-12 16:06:14.400,Becky,Air Conditioner,Y,Y,25.0,00:05:10.201000,3.0
ID4064,2015-03-12 16:06:14.400,Becky,Television,Y,N,65.0,00:02:06.709000,2.0
ID4065,2015-03-12 16:23:31.200,Jim,Air Conditioner,Y,Y,27.0,00:02:47.719000,1.0
ID4066,2015-03-12 16:23:31.200,Jim,Washing Machine,Y,Y,107.0,00:02:22.710000,1.0
ID4067,2015-03-12 17:00:57.600,Becky,Fridge,Y,Y,90.0,00:03:38.772000,3.0
ID4068,2015-03-12 17:00:57.600,Becky,Toaster,Y,Y,45.0,00:01:30.885000,3.0
ID4069,2015-03-12 17:11:02.400,Dan,Toaster,Y,Y,39.0,00:05:42.649000,4.0
ID4070,2015-03-12 17:11:02.400,Joe,Television,Y,Y,63.0,00:04:42.755000,5.0
ID4071,2015-03-12 17:52:48.000,Greg,Fridge,Y,N,95.0,00:00:38.419000,1.0
ID4072,2015-03-12 17:52:48.000,Joe,Fridge,Y,Y,39.0,00:05:23.622000,4.0
ID4073,2015-03-13 09:02:52.800,Diane,Fridge,N,N,,,
ID4074,2015-03-13 09:02:52.800,Martha,Fridge,N,N,,,
ID4075,2015-03-13 09:02:52.800,Martha,Fridge,Y,Y,125.0,00:01:00.316000,3.0
ID4076,2015-03-13 09:02:52.800,Martha,Air Conditioner,Y,Y,73.0,00:01:29.909000,4.0
ID4077,2015-03-13 09:38:52.800,Greg,Fridge,Y,Y,116.0,00:00:55.892000,4.0
ID4078,2015-03-13 09:38:52.800,Joe,Air Conditioner,Y,Y,115.0,00:02:21.130000,2.0
ID4079,2015-03-13 10:49:26.400,Joe,Fridge,N,N,,,
ID4080,2015-03-13 10:49:26.400,Stewart,Toaster,Y,Y,56.0,00:06:07.037000,2.0
ID4081,2015-03-13 11:15:21.600,Dan,Air Conditioner,Y,Y,123.0,00:02:39.131000,2.0
ID4082,2015-03-13 11:15:21.600,Becky,Fridge,Y,Y,36.0,00:00:50.313000,1.0
ID4083,2015-03-13 11:28:19.200,Greg,Air Conditioner,Y,Y,84.0,00:01:33.038000,5.0
ID4084,2015-03-13 11:28:19.200,Martha,Television,Y,Y,74.0,00:03:01.444000,3.0
ID4085,2015-03-13 11:38:24.000,Jim,Television,Y,Y,20.0,00:04:16.428000,5.0
ID4086,2015-03-13 11:38:24.000,Martha,Television,N,N,,,
ID4087,2015-03-13 11:42:43.200,Diane,Toaster,Y,Y,13.0,00:04:32.696000,3.0
ID4088,2015-03-13 11:42:43.200,Greg,Washing Machine,Y,N,28.0,00:00:59.226000,3.0
ID4089,2015-03-13 13:42:14.400,Dan,Washing Machine,Y,Y,13.0,00:01:54.930000,4.0
ID4090,2015-03-13 13:42:14.400,Martha,Television,Y,Y,100.0,00:01:13.208000,3.0
ID4091,2015-03-13 14:13:55.200,Jim,Washing Machine,Y,Y,119.0,00:02:54.801000,3.0
ID4092,2015-03-13 14:13:55.200,Stewart,Air Conditioner,N,N,,,
ID4093,2015-03-13 14:18:14.400,Martha,Air Conditioner,Y,Y,125.0,00:05:43.002000,5.0
ID4094,2015-03-13 14:18:14.400,Joe,Television,N,N,,,
ID4095,2015-03-13 14:38:24.000,Jim,Air Conditioner,Y,N,88.0,00:01:46.616000,4.0
ID4096,2015-03-13 14:38:24.000,Becky,Air Conditioner,Y,Y,71.0,00:00:33.911000,4.0
ID4097,2015-03-13 14:41:16.800,Dan,Washing Machine,Y,Y,99.0,00:00:34.106000,4.0
ID4098,2015-03-13 14:41:16.800,Dan,Fridge,Y,Y,94.0,00:05:51.508000,1.0
ID4099,2015-03-13 15:00:00.000,Becky,Fridge,Y,Y,115.0,00:05:11.524000,1.0
ID4100,2015-03-13 15:00:00.000,Becky,Washing Machine,Y,Y,36.0,00:05:10.899000,5.0
ID4101,2015-03-13 15:02:52.800,Stewart,Toaster,Y,Y,72.0,00:03:51.716000,3.0
ID4102,2015-03-13 15:02:52.800,Becky,Washing Machine,Y,Y,51.0,00:01:03.327000,3.0
ID4103,2015-03-13 15:36:00.000,Diane,Fridge,Y,Y,11.0,00:04:32.754000,2.0
ID4104,2015-03-13 15:36:00.000,Stewart,Fridge,Y,N,101.0,00:05:45.504000,5.0
ID4105,2015-03-13 15:38:52.800,Stewart,Fridge,Y,Y,119.0,00:05:36.948000,3.0
ID4106,2015-03-13 15:38:52.800,Diane,Air Conditioner,Y,Y,64.0,00:02:36.612000,3.0
ID4107,2015-03-13 15:44:38.400,Martha,Air Conditioner,Y,Y,12.0,00:04:09.636000,3.0
ID4108,2015-03-13 15:44:38.400,Greg,Television,Y,Y,118.0,00:05:10.762000,3.0
ID4109,2015-03-13 15:59:02.400,Greg,Toaster,Y,Y,107.0,00:02:30.615000,2.0
ID4110,2015-03-13 15:59:02.400,Martha,Toaster,Y,Y,122.0,00:05:03.129000,3.0
ID4111,2015-03-13 16:17:45.600,Becky,Toaster,Y,Y,41.0,00:03:41.112000,4.0
ID4112,2015-03-13 16:17:45.600,Becky,Television,Y,Y,22.0,00:00:42.571000,1.0
ID4113,2015-03-13 16:53:45.600,Martha,Air Conditioner,N,N,,,
ID4114,2015-03-13 16:53:45.600,Martha,Washing Machine,Y,Y,93.0,00:03:39.221000,3.0
ID4115,2015-03-13 17:02:24.000,Jim,Fridge,Y,Y,20.0,00:04:20.388000,5.0
ID4116,2015-03-13 17:02:24.000,Dan,Washing Machine,Y,Y,90.0,00:04:05.031000,4.0
ID4117,2015-03-13 17:24:00.000,Becky,Air Conditioner,Y,Y,107.0,00:06:33.010000,3.0
ID4118,2015-03-13 17:24:00.000,Jim,Air Conditioner,N,N,,,
ID4119,2015-03-13 17:44:09.600,Dan,Washing Machine,Y,Y,38.0,00:05:42.974000,3.0
ID4120,2015-03-13 17:44:09.600,Joe,Washing Machine,N,N,,,
ID4121,2015-03-14 09:00:00.000,Becky,Television,Y,Y,50.0,00:01:56.815000,4.0
ID4122,2015-03-14 09:00:00.000,Greg,Fridge,Y,Y,90.0,00:05:05.930000,4.0
ID4123,2015-03-14 09:20:09.600,Becky,Fridge,Y,Y,22.0,00:04:20.947000,4.0
ID4124,2015-03-14 09:20:09.600,Joe,Fridge,N,N,,,
ID4125,2015-03-14 09:57:36.000,Martha,Television,Y,Y,67.0,00:05:04.816000,4.0
ID4126,2015-03-14 09:57:36.000,Dan,Washing Machine,Y,Y,89.0,00:06:20.211000,3.0
ID4127,2015-03-14 10:07:40.800,Becky,Toaster,Y,Y,21.0,00:05:45.757000,3.0
ID4128,2015-03-14 10:07:40.800,Diane,Washing Machine,Y,Y,34.0,00:01:04.495000,4.0
ID4129,2015-03-14 10:09:07.200,Diane,Washing Machine,Y,Y,77.0,00:00:48.325000,2.0
ID4130,2015-03-14 10:09:07.200,Diane,Fridge,Y,Y,72.0,00:02:44.970000,1.0
ID4131,2015-03-14 10:32:09.600,Joe,Television,Y,Y,83.0,00:02:00.605000,3.0
ID4132,2015-03-14 10:32:09.600,Jim,Television,Y,Y,120.0,00:01:45.553000,3.0
ID4133,2015-03-14 11:09:36.000,Diane,Washing Machine,Y,Y,82.0,00:04:16.046000,5.0
ID4134,2015-03-14 11:09:36.000,Martha,Television,Y,Y,61.0,00:06:38.974000,5.0
ID4135,2015-03-14 11:25:26.400,Jim,Washing Machine,Y,Y,69.0,00:02:39.293000,2.0
ID4136,2015-03-14 11:25:26.400,Jim,Air Conditioner,Y,N,19.0,00:04:17.300000,4.0
ID4137,2015-03-14 11:36:57.600,Diane,Air Conditioner,Y,Y,35.0,00:04:14.870000,2.0
ID4138,2015-03-14 11:36:57.600,Jim,Toaster,N,N,,,
ID4139,2015-03-14 11:52:48.000,Jim,Washing Machine,Y,Y,11.0,00:06:28.025000,3.0
ID4140,2015-03-14 11:52:48.000,Jim,Fridge,Y,Y,110.0,00:00:49.401000,3.0
ID4141,2015-03-14 13:00:28.800,Dan,Toaster,Y,Y,119.0,00:02:17.156000,1.0
ID4142,2015-03-14 13:00:28.800,Jim,Washing Machine,Y,Y,38.0,00:01:27.362000,4.0
ID4143,2015-03-14 13:09:07.200,Joe,Toaster,Y,Y,40.0,00:05:08.427000,4.0
ID4144,2015-03-14 13:09:07.200,Dan,Television,Y,Y,19.0,00:04:25.590000,5.0
ID4145,2015-03-14 13:16:19.200,Dan,Air Conditioner,N,N,,,
ID4146,2015-03-14 13:16:19.200,Martha,Toaster,Y,Y,63.0,00:05:44.709000,3.0
ID4147,2015-03-14 13:24:57.600,Jim,Air Conditioner,Y,Y,33.0,00:03:09.865000,5.0
ID4148,2015-03-14 13:24:57.600,Becky,Air Conditioner,N,N,,,
ID4149,2015-03-14 13:40:48.000,Jim,Fridge,Y,N,26.0,00:05:08.339000,5.0
ID4150,2015-03-14 13:40:48.000,Jim,Television,N,N,,,
ID4151,2015-03-14 13:46:33.600,Diane,Washing Machine,N,N,,,
ID4152,2015-03-14 13:46:33.600,Jim,Fridge,Y,Y,81.0,00:03:30.775000,5.0
ID4153,2015-03-14 14:03:50.400,Martha,Air Conditioner,Y,Y,65.0,00:06:28.458000,3.0
ID4154,2015-03-14 14:03:50.400,Jim,Fridge,Y,Y,84.0,00:04:14.115000,3.0
ID4155,2015-03-14 14:25:26.400,Jim,Fridge,Y,Y,42.0,00:04:52.005000,1.0
ID4156,2015-03-14 14:25:26.400,Dan,Fridge,N,N,,,
ID4157,2015-03-14 14:39:50.400,Becky,Fridge,N,N,,,
ID4158,2015-03-14 14:39:50.400,Martha,Television,Y,Y,123.0,00:03:37.849000,2.0
ID4159,2015-03-14 15:17:16.800,Greg,Washing Machine,Y,Y,65.0,00:06:37.034000,4.0
ID4160,2015-03-14 15:17:16.800,Diane,Washing Machine,Y,Y,33.0,00:05:42.975000,5.0
ID4161,2015-03-14 15:27:21.600,Diane,Toaster,Y,Y,117.0,00:04:04.256000,3.0
ID4162,2015-03-14 15:27:21.600,Diane,Television,Y,Y,122.0,00:01:36.144000,3.0
ID4163,2015-03-14 15:43:12.000,Jim,Air Conditioner,Y,Y,21.0,00:05:25.180000,4.0
ID4164,2015-03-14 15:43:12.000,Dan,Television,Y,N,48.0,00:04:15.988000,4.0
ID4165,2015-03-14 16:36:28.800,Greg,Washing Machine,N,N,,,
ID4166,2015-03-14 16:36:28.800,Diane,Air Conditioner,Y,Y,98.0,00:02:56.730000,1.0
ID4167,2015-03-14 16:36:28.800,Dan,Television,Y,Y,95.0,00:02:30.588000,4.0
ID4168,2015-03-14 16:36:28.800,Dan,Washing Machine,Y,Y,28.0,00:06:48.492000,3.0
ID4169,2015-03-14 17:57:07.200,Joe,Fridge,N,N,,,
ID4170,2015-03-14 17:57:07.200,Dan,Television,N,N,,,
ID4171,2015-03-15 09:08:38.400,Dan,Fridge,N,N,,,
ID4172,2015-03-15 09:08:38.400,Greg,Television,Y,Y,40.0,00:04:52.360000,3.0
ID4173,2015-03-15 09:30:14.400,Martha,Television,Y,Y,13.0,00:03:42.576000,2.0
ID4174,2015-03-15 09:30:14.400,Becky,Television,Y,Y,71.0,00:01:19.114000,5.0
ID4175,2015-03-15 09:44:38.400,Martha,Air Conditioner,Y,Y,106.0,00:00:45.731000,4.0
ID4176,2015-03-15 09:44:38.400,Dan,Television,Y,N,94.0,00:03:31.470000,4.0
ID4177,2015-03-15 10:00:28.800,Greg,Toaster,Y,Y,74.0,00:03:59.433000,5.0
ID4178,2015-03-15 10:00:28.800,Dan,Washing Machine,Y,Y,34.0,00:00:38.221000,4.0
ID4179,2015-03-15 10:09:07.200,Jim,Fridge,Y,Y,38.0,00:02:06.406000,2.0
ID4180,2015-03-15 10:09:07.200,Jim,Air Conditioner,Y,Y,31.0,00:02:52.876000,4.0
ID4181,2015-03-15 10:13:26.400,Martha,Washing Machine,Y,Y,13.0,00:03:04.555000,3.0
ID4182,2015-03-15 10:13:26.400,Stewart,Air Conditioner,Y,Y,79.0,00:01:47.998000,3.0
ID4183,2015-03-15 11:06:43.200,Stewart,Washing Machine,Y,Y,49.0,00:05:00.110000,2.0
ID4184,2015-03-15 11:06:43.200,Stewart,Air Conditioner,Y,Y,89.0,00:03:59.429000,1.0
ID4185,2015-03-15 11:09:36.000,Jim,Television,Y,Y,37.0,00:04:57.456000,5.0
ID4186,2015-03-15 11:09:36.000,Becky,Television,N,N,,,
ID4187,2015-03-15 11:58:33.600,Jim,Washing Machine,N,N,,,
ID4188,2015-03-15 11:58:33.600,Diane,Fridge,Y,Y,51.0,00:02:22.012000,3.0
ID4189,2015-03-15 12:10:04.800,Greg,Toaster,Y,Y,49.0,00:02:10.911000,1.0
ID4190,2015-03-15 12:10:04.800,Jim,Toaster,N,N,,,
ID4191,2015-03-15 12:28:48.000,Becky,Fridge,Y,Y,14.0,00:05:43.767000,4.0
ID4192,2015-03-15 12:28:48.000,Joe,Toaster,Y,Y,91.0,00:04:47.028000,3.0
ID4193,2015-03-15 13:07:40.800,Becky,Washing Machine,N,N,,,
ID4194,2015-03-15 13:07:40.800,Greg,Fridge,Y,Y,111.0,00:03:07.963000,3.0
ID4195,2015-03-15 13:33:36.000,Martha,Washing Machine,Y,Y,80.0,00:04:46.460000,5.0
